# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
5279.8000 A329 2000000 2 576.8000 Street_10 Street_1 290 N Street_10->Street_7->Street_1
5292.7000 A328 2000000 4 607.7000 Avenue_15 Street_7 289 N Avenue_15->Avenue_12->Avenue_17->Street_8->Street_7
5309.7000 A350 2000000 2 300.7000 Street_6 Avenue_13 294 N Street_6->Street_1->Avenue_13
5313.2000 A340 2000000 3 452.2000 Street_5 Avenue_17 292 N Street_5->Street_6->Street_1->Avenue_17
5382.1000 A320 2000000 3 805.1000 Avenue_18 Street_3 286 N Avenue_18->Avenue_17->Street_2->Street_3
5392.8000 A354 2000000 2 323.8000 Avenue_11 Avenue_13 294 N Avenue_11->Avenue_19->Avenue_13
5456.7000 A352 2000000 2 418.7000 Street_8 Avenue_19 293 N Street_8->Street_3->Avenue_19
5458.2000 A361 2000000 2 281.2000 Street_8 Avenue_19 295 N Street_8->Street_3->Avenue_19
5505.9000 A374 2000000 1 144.9000 Street_2 Street_1 297 N Street_2->Street_1
5507.8000 A348 2000000 2 532.8000 Street_4 Avenue_12 291 N Street_4->Street_9->Avenue_12
5512.3000 A383 2000000 1 14.3000 Street_9 Avenue_17 299 N Street_9->Avenue_17
5522.9000 A335 2000000 3 736.9000 Street_9 Avenue_12 287 N Street_9->Street_3->Street_7->Avenue_12
5523.5000 A356 2000000 3 422.5000 Avenue_13 Avenue_16 292 N Avenue_13->Avenue_12->Avenue_18->Avenue_16
5539.6000 A381 2000000 1 74.6000 Street_8 Avenue_12 298 N Street_8->Avenue_12
5541.1000 A371 2000000 1 217.1000 Street_1 Street_8 296 N Street_1->Street_8
5553.1000 A309 2000000 5 1146.1000 Avenue_18 Avenue_13 280 N Avenue_18->Avenue_14->Avenue_16->Avenue_20->Avenue_15->Avenue_13
5585.9000 A311 2000000 5 1146.9000 Avenue_16 Street_10 280 N Avenue_16->Avenue_12->Avenue_15->Avenue_13->Avenue_12->Street_10
5599.7000 A359 2000000 1 448.7000 Avenue_19 Avenue_12 292 N Avenue_19->Avenue_12
5606.8000 A378 2000000 2 188.8000 Avenue_18 Avenue_14 296 N Avenue_18->Avenue_16->Avenue_14
5614.7000 A379 2000000 1 185.7000 Street_9 Street_2 296 N Street_9->Street_2
5628.4000 A373 2000000 2 283.4000 Avenue_20 Street_7 295 N Avenue_20->Avenue_15->Street_7
5680.3000 A377 2000000 2 276.3000 Street_1 Avenue_15 295 N Street_1->Avenue_19->Avenue_15
5700.6000 A327 2000000 5 1027.6000 Street_8 Avenue_18 282 N Street_8->Street_6->Street_1->Avenue_17->Avenue_13->Avenue_18
5732.0000 A391 2000000 1 123.0000 Street_1 Street_7 297 N Street_1->Street_7
5755.2000 A387 2000000 1 199.2000 Avenue_19 Avenue_14 296 N Avenue_19->Avenue_14
5756.7000 A395 2000000 1 95.7000 Avenue_19 Avenue_14 298 N Avenue_19->Avenue_14
5798.2000 A404 2000000 1 11.2000 Street_3 Street_6 299 N Street_3->Street_6
5914.9000 A397 2000000 2 220.9000 Avenue_19 Street_6 296 N Avenue_19->Avenue_14->Street_6
5966.7000 A399 2000000 2 246.7000 Station1_0 Street_3 295 N Station1_0->Street_7->Street_3
6000.0000 A401 2000000 1 247.0000 Avenue_20 Avenue_15 295 N Avenue_20->Avenue_15
6032.2000 A365 2000000 3 794.2000 Avenue_14 Street_2 286 N Avenue_14->Avenue_16->Street_6->Street_2
6072.2000 A367 2000000 2 804.2000 Avenue_14 Street_7 286 N Avenue_14->Avenue_16->Street_7
6108.6000 A414 2000000 1 197.6000 Avenue_15 Avenue_13 296 N Avenue_15->Avenue_13
6153.6000 A426 2000000 1 59.6000 Avenue_15 Avenue_12 299 N Avenue_15->Avenue_12
6175.5000 A390 2000000 4 576.5000 Avenue_12 Avenue_20 290 N Avenue_12->Avenue_19->Avenue_13->Avenue_19->Avenue_20
6200.2000 A423 2000000 2 158.2000 Avenue_17 Avenue_13 297 N Avenue_17->Avenue_11->Avenue_13
6220.0000 A389 2000000 3 634.0000 Station1_0 Street_4 289 N Station1_0->Street_7->Street_5->Street_4
6234.7000 A421 2000000 2 223.7000 Avenue_17 Avenue_14 296 N Avenue_17->Avenue_11->Avenue_14
6236.2000 A417 2000000 1 281.2000 Avenue_11 Avenue_14 295 N Avenue_11->Avenue_14
6251.2000 A385 2000000 4 719.2000 Avenue_11 Avenue_13 288 N Avenue_11->Avenue_17->Avenue_15->Avenue_17->Avenue_13
6288.5000 A415 2000000 1 359.5000 Avenue_17 Avenue_15 294 N Avenue_17->Avenue_15
6290.0000 A418 2000000 2 320.0000 Avenue_14 Avenue_17 294 N Avenue_14->Avenue_15->Avenue_17
6302.4000 A407 2000000 4 474.4000 Street_7 Street_2 292 N Street_7->Street_3->Street_1->Street_4->Street_2
6305.7000 A413 2000000 2 406.7000 Street_5 Street_10 293 N Street_5->Street_2->Street_10
6312.7000 A344 2000000 6 1388.7000 Avenue_17 Avenue_18 276 N Avenue_17->Street_8->Street_4->Street_5->Street_4->Street_3->Avenue_18
6314.2000 A436 2000000 2 73.2000 Street_10 Avenue_18 298 N Street_10->Street_3->Avenue_18
6331.9000 A425 2000000 2 256.9000 Avenue_11 Avenue_15 295 N Avenue_11->Avenue_12->Avenue_15
6370.4000 A434 2000000 1 152.4000 Avenue_14 Avenue_20 297 N Avenue_14->Avenue_20
6383.3000 A445 2000000 2 23.3000 Street_7 Street_2 299 N Street_7->Street_8->Street_2
6384.0000 A442 2000000 1 58.0000 Street_6 Avenue_18 299 N Street_6->Avenue_18
6509.5000 A451 2000000 1 50.5000 Avenue_14 Avenue_15 299 N Avenue_14->Avenue_15
6523.6000 A440 2000000 2 228.6000 Avenue_16 Avenue_20 296 N Avenue_16->Avenue_15->Avenue_20
6524.5000 A446 2000000 1 148.5000 Street_10 Street_6 297 N Street_10->Street_6
6526.0000 A455 2000000 1 8.0000 Street_10 Street_6 299 N Street_10->Street_6
6542.3000 A453 2000000 1 54.3000 Avenue_11 Avenue_14 299 N Avenue_11->Avenue_14
6556.2000 A432 2000000 3 365.2000 Station1_0 Street_6 293 N Station1_0->Street_7->Street_5->Street_6
6560.5000 A444 2000000 3 213.5000 Street_8 Street_1 296 N Street_8->Street_2->Street_8->Street_1
6577.6000 A450 2000000 1 130.6000 Avenue_18 Avenue_17 297 N Avenue_18->Avenue_17
6579.1000 A403 2000000 4 805.1000 Street_5 Avenue_17 286 N Street_5->Street_7->Street_6->Avenue_18->Avenue_17
6580.6000 A342 2000000 4 1684.6000 Station1_0 Avenue_17 271 N Station1_0->Street_7->Street_6->Avenue_18->Avenue_17
6586.5000 A433 2000000 2 383.5000 Avenue_11 Street_3 293 N Avenue_11->Avenue_12->Street_3
6639.7000 A249 2000000 8 3072.7000 Street_8 Avenue_13 248 N Street_8->Street_10->Street_2->Station1_0->Street_7->Street_8->Street_9->Street_7->Avenue_13
6652.8000 A409 2000000 3 799.8000 Street_7 Avenue_15 286 N Street_7->Street_6->Avenue_18->Avenue_15
6689.9000 A459 2000000 2 101.9000 Street_10 Street_3 298 N Street_10->Street_8->Street_3
6736.3000 A439 2000000 1 456.3000 Street_4 Street_5 292 N Street_4->Street_5
6792.3000 A435 2000000 2 562.3000 Street_4 Avenue_13 290 N Street_4->Street_9->Avenue_13
6793.8000 A408 2000000 5 953.8000 Street_9 Avenue_13 284 N Street_9->Street_8->Street_2->Street_8->Street_9->Avenue_13
6812.9000 A467 2000000 2 99.9000 Avenue_13 Avenue_12 298 N Avenue_13->Street_8->Avenue_12
6830.4000 A424 2000000 5 772.4000 Street_2 Avenue_12 287 N Street_2->Street_9->Street_8->Street_2->Street_5->Avenue_12
6831.9000 A392 2000000 5 1211.9000 Station1_0 Avenue_12 279 N Station1_0->Street_7->Street_3->Street_6->Street_5->Avenue_12
6833.4000 A461 2000000 2 213.4000 Street_2 Avenue_12 296 N Street_2->Street_5->Avenue_12
6882.5000 A419 2000000 5 899.5000 Street_2 Avenue_19 285 N Street_2->Street_9->Street_6->Avenue_18->Avenue_16->Avenue_19
6893.9000 A449 2000000 3 464.9000 Street_10 Avenue_14 292 N Street_10->Street_8->Avenue_13->Avenue_14
6902.8000 A430 2000000 2 744.8000 Avenue_16 Avenue_17 287 N Avenue_16->Avenue_19->Avenue_17
6946.1000 A475 2000000 1 108.1000 Street_2 Street_9 298 N Street_2->Street_9
6988.1000 A400 2000000 5 1250.1000 Street_5 Avenue_11 279 N Street_5->Street_2->Station1_0->Street_7->Avenue_13->Avenue_11
7001.6000 A464 2000000 1 335.6000 Street_1 Avenue_12 294 N Street_1->Avenue_12
7007.1000 A470 2000000 3 246.1000 Street_1 Street_9 295 N Street_1->Street_10->Street_6->Street_9
7028.2000 A460 2000000 2 425.2000 Avenue_16 Avenue_17 292 N Avenue_16->Avenue_11->Avenue_17
7057.0000 A468 2000000 1 325.0000 Street_3 Avenue_14 294 N Street_3->Avenue_14
7074.0000 A469 2000000 3 326.0000 Street_5 Avenue_18 294 N Street_5->Street_4->Street_7->Avenue_18
7099.5000 A486 2000000 1 118.5000 Avenue_11 Avenue_19 298 N Avenue_11->Avenue_19
7111.2000 A346 2000000 6 2163.2000 Station1_0 Avenue_20 263 N Station1_0->Street_7->Street_6->Avenue_18->Street_6->Street_1->Avenue_20
7128.4000 A479 2000000 1 235.4000 Avenue_18 Avenue_20 296 N Avenue_18->Avenue_20
7133.7000 A458 2000000 1 564.7000 Avenue_15 Avenue_16 290 N Avenue_15->Avenue_16
7194.9000 A482 2000000 1 268.9000 Street_3 Street_6 295 N Street_3->Street_6
7204.4000 A428 2000000 3 1082.4000 Street_9 Avenue_20 281 N Street_9->Street_1->Street_4->Avenue_20
7223.5000 A487 2000000 1 223.5000 Avenue_13 Avenue_18 296 N Avenue_13->Avenue_18
7294.9000 A492 2000000 1 212.9000 Avenue_17 Avenue_11 296 N Avenue_17->Avenue_11
7355.2000 A504 2000000 1 92.2000 Street_7 Street_4 298 N Street_7->Street_4
7425.6000 A507 2000000 1 123.6000 Avenue_19 Street_7 297 N Avenue_19->Street_7
7427.1000 A499 2000000 2 231.1000 Street_5 Avenue_19 296 N Street_5->Street_9->Avenue_19
7480.0000 A519 2000000 1 15.0000 Street_6 Street_8 299 N Street_6->Street_8
7499.2000 A512 2000000 1 133.2000 Street_8 Street_4 297 N Street_8->Street_4
7500.7000 A491 2000000 1 437.7000 Street_8 Street_4 292 N Street_8->Street_4
7501.2000 A510 2000000 1 162.2000 Avenue_20 Street_7 297 N Avenue_20->Street_7
7514.7000 A473 2000000 4 708.7000 Avenue_13 Street_5 288 N Avenue_13->Avenue_14->Street_7->Street_4->Street_5
7521.4000 A483 2000000 1 584.4000 Station1_0 Street_1 290 N Station1_0->Street_1
7592.0000 A480 2000000 2 686.0000 Station1_0 Street_7 288 N Station1_0->Street_1->Street_7
7598.0000 A502 2000000 1 363.0000 Avenue_12 Avenue_13 293 N Avenue_12->Avenue_13
7603.7000 A520 2000000 2 122.7000 Street_10 Station1_0 297 N Street_10->Street_5->Station1_0
7604.4000 A429 2000000 7 1463.4000 Street_10 Avenue_20 275 N Street_10->Street_9->Street_3->Street_8->Street_10->Street_9->Avenue_19->Avenue_20
7605.9000 A522 2000000 1 92.9000 Avenue_19 Avenue_20 298 N Avenue_19->Avenue_20
7780.8000 A534 2000000 1 92.8000 Street_1 Avenue_11 298 N Street_1->Avenue_11
7788.2000 A528 2000000 2 193.2000 Avenue_11 Avenue_20 296 N Avenue_11->Avenue_13->Avenue_20
7789.7000 A382 2000000 7 2306.7000 Street_4 Avenue_20 261 N Street_4->Street_2->Station1_0->Street_7->Avenue_13->Avenue_18->Avenue_13->Avenue_20
7795.5000 A527 2000000 1 214.5000 Avenue_16 Avenue_14 296 N Avenue_16->Avenue_14
7811.1000 A517 2000000 1 368.1000 Station1_0 Street_2 293 N Station1_0->Street_2
7816.8000 A515 2000000 1 402.8000 Street_10 Street_8 293 N Street_10->Street_8
7874.4000 A509 2000000 2 546.4000 Avenue_20 Avenue_12 290 N Avenue_20->Avenue_19->Avenue_12
7875.9000 A462 2000000 7 1240.9000 Street_10 Avenue_14 279 N Street_10->Street_2->Street_6->Street_4->Avenue_19->Avenue_20->Avenue_19->Avenue_14
7877.8000 A495 2000000 2 746.8000 Street_7 Street_3 287 N Street_7->Street_4->Street_3
7909.3000 A513 2000000 1 527.3000 Street_3 Street_8 291 N Street_3->Street_8
7910.8000 A489 2000000 2 880.8000 Street_9 Street_8 285 N Street_9->Street_3->Street_8
7919.3000 A508 2000000 1 603.3000 Avenue_13 Street_6 289 N Avenue_13->Street_6
7933.4000 A474 2000000 4 1109.4000 Avenue_11 Street_1 281 N Avenue_11->Avenue_17->Street_4->Street_6->Street_1
7942.7000 A545 2000000 1 96.7000 Street_5 Street_3 298 N Street_5->Street_3
7982.0000 A511 2000000 5 629.0000 Street_6 Avenue_16 289 N Street_6->Street_9->Avenue_19->Avenue_20->Avenue_19->Avenue_16
8005.0000 A533 2000000 1 332.0000 Street_7 Street_2 294 N Street_7->Street_2
8025.1000 A524 2000000 3 480.1000 Avenue_15 Avenue_19 291 N Avenue_15->Avenue_17->Avenue_18->Avenue_19
8026.6000 A557 2000000 1 2.6000 Avenue_16 Avenue_18 299 N Avenue_16->Avenue_18
8085.2000 A561 2000000 1 7.2000 Avenue_16 Avenue_11 299 N Avenue_16->Avenue_11
8132.5000 A471 2000000 4 1353.5000 Avenue_13 Street_6 277 N Avenue_13->Avenue_11->Avenue_17->Avenue_15->Street_6
8182.3000 A540 2000000 1 404.3000 Street_1 Street_3 293 N Street_1->Street_3
8200.9000 A552 2000000 1 256.9000 Avenue_13 Avenue_18 295 N Avenue_13->Avenue_18
8206.6000 A376 2000000 14 2818.6000 Avenue_15 Street_10 253 N Avenue_15->Avenue_16->Avenue_14->Avenue_16->Avenue_11->Avenue_16->Avenue_19->Avenue_17->Avenue_12->Avenue_13->Avenue_16->Avenue_14->Avenue_12->Avenue_20->Street_10
8208.1000 A516 2000000 5 781.1000 Station1_0 Avenue_20 286 N Station1_0->Street_1->Street_7->Street_9->Street_10->Avenue_20
8213.4000 A564 2000000 1 88.4000 Avenue_12 Avenue_16 298 N Avenue_12->Avenue_16
8239.7000 A571 2000000 1 17.7000 Street_10 Street_3 299 N Street_10->Street_3
8272.9000 A563 2000000 1 164.9000 Street_8 Street_1 297 N Street_8->Street_1
8321.0000 A539 2000000 2 553.0000 Avenue_16 Street_2 290 N Avenue_16->Avenue_18->Street_2
8341.8000 A535 2000000 3 637.8000 Avenue_17 Avenue_12 289 N Avenue_17->Avenue_18->Avenue_14->Avenue_12
8368.1000 A541 2000000 3 580.1000 Avenue_18 Street_4 290 N Avenue_18->Avenue_16->Avenue_11->Street_4
8472.2000 A566 2000000 1 317.2000 Street_5 Street_3 294 N Street_5->Street_3
8514.9000 A567 2000000 1 346.9000 Street_4 Street_1 294 N Street_4->Street_1
8520.5000 A560 2000000 1 458.5000 Street_5 Street_1 292 N Street_5->Street_1
8522.1000 A553 2000000 3 562.1000 Avenue_16 Street_9 290 N Avenue_16->Avenue_18->Street_2->Street_9
8541.2000 A568 2000000 1 358.2000 Avenue_15 Avenue_11 294 N Avenue_15->Avenue_11
8573.0000 A574 2000000 2 310.0000 Street_3 Street_8 294 N Street_3->Street_9->Street_8
8603.5000 A590 2000000 1 99.5000 Street_4 Street_10 298 N Street_4->Street_10
8613.4000 A572 2000000 2 375.4000 Avenue_19 Avenue_20 293 N Avenue_19->Avenue_14->Avenue_20
8632.3000 A579 2000000 1 299.3000 Street_2 Street_4 295 N Street_2->Street_4
8637.0000 A596 2000000 1 37.0000 Street_10 Street_8 299 N Street_10->Street_8
8677.3000 A595 2000000 1 92.3000 Street_9 Street_10 298 N Street_9->Street_10
8716.3000 A585 2000000 1 287.3000 Street_6 Street_8 295 N Street_6->Street_8
8760.9000 A550 2000000 5 843.9000 Street_7 Avenue_17 285 N Street_7->Street_9->Street_4->Avenue_18->Avenue_20->Avenue_17
8799.1000 A593 2000000 1 248.1000 Street_2 Street_7 295 N Street_2->Street_7
8804.0000 A609 2000000 1 13.0000 Avenue_13 Avenue_20 299 N Avenue_13->Avenue_20
8846.2000 A523 2000000 3 1314.2000 Station1_0 Avenue_15 278 N Station1_0->Street_2->Street_5->Avenue_15
8850.5000 A607 2000000 2 90.5000 Street_7 Street_1 298 N Street_7->Street_8->Street_1
8928.5000 A598 2000000 1 303.5000 Street_3 Street_5 294 N Street_3->Street_5
8999.6000 A576 2000000 3 710.6000 Avenue_20 Street_1 288 N Avenue_20->Avenue_18->Avenue_12->Street_1
9007.2000 A613 2000000 2 161.2000 Street_2 Street_7 297 N Street_2->Street_4->Street_7
9024.5000 A616 2000000 1 138.5000 Street_5 Street_7 297 N Street_5->Street_7
9026.0000 A615 2000000 2 158.0000 Avenue_12 Street_7 297 N Avenue_12->Street_5->Street_7
9032.8000 A603 2000000 1 341.8000 Street_4 Street_6 294 N Street_4->Street_6
9057.2000 A594 2000000 1 489.2000 Street_7 Street_10 291 N Street_7->Street_10
9136.6000 A582 2000000 2 761.6000 Avenue_18 Street_7 287 N Avenue_18->Avenue_12->Street_7
9138.1000 A630 2000000 1 65.1000 Avenue_12 Street_7 298 N Avenue_12->Street_7
9139.6000 A611 2000000 2 320.6000 Street_4 Avenue_12 294 N Street_4->Street_7->Avenue_12
9141.1000 A618 2000000 1 229.1000 Street_10 Street_6 296 N Street_10->Street_6
9245.5000 A608 2000000 2 467.5000 Street_7 Avenue_11 292 N Street_7->Avenue_15->Avenue_11
9272.7000 A617 2000000 3 372.7000 Avenue_20 Avenue_15 293 N Avenue_20->Avenue_13->Avenue_14->Avenue_15
9290.5000 A629 2000000 1 228.5000 Street_3 Street_8 296 N Street_3->Street_8
9360.5000 A626 2000000 1 336.5000 Street_4 Avenue_16 294 N Street_4->Avenue_16
9362.0000 A610 2000000 1 561.0000 Avenue_16 Street_4 290 N Avenue_16->Street_4
9375.4000 A641 2000000 1 142.4000 Station1_0 Street_2 297 N Station1_0->Street_2
9387.1000 A556 2000000 4 1375.1000 Street_1 Avenue_11 277 N Street_1->Street_3->Street_9->Avenue_18->Avenue_11
9388.6000 A650 2000000 1 21.6000 Avenue_18 Avenue_11 299 N Avenue_18->Avenue_11
9454.2000 A573 2000000 2 1206.2000 Street_9 Avenue_19 279 N Street_9->Street_3->Avenue_19
9460.9000 A637 2000000 1 287.9000 Avenue_18 Avenue_12 295 N Avenue_18->Avenue_12
9465.5000 A463 2000000 13 2816.5000 Street_8 Station1_0 253 N Street_8->Avenue_13->Avenue_11->Avenue_17->Avenue_12->Avenue_18->Avenue_16->Avenue_17->Avenue_18->Avenue_20->Avenue_18->Avenue_16->Street_4->Station1_0
9467.0000 A634 2000000 1 335.0000 Street_4 Station1_0 294 N Street_4->Station1_0
9489.2000 A624 2000000 2 493.2000 Avenue_15 Avenue_16 291 N Avenue_15->Avenue_11->Avenue_16
9491.8000 A600 2000000 3 845.8000 Street_4 Avenue_19 285 N Street_4->Street_7->Street_10->Avenue_19
9493.3000 A555 2000000 7 1500.3000 Street_10 Avenue_19 274 N Street_10->Street_9->Street_8->Street_6->Street_4->Street_8->Street_10->Avenue_19
9521.8000 A656 2000000 1 72.8000 Street_6 Street_10 298 N Street_6->Street_10
9533.4000 A628 2000000 1 484.4000 Street_7 Street_3 291 N Street_7->Street_3
9545.4000 A538 2000000 7 1789.4000 Street_10 Avenue_16 270 N Street_10->Street_8->Street_1->Street_3->Street_9->Avenue_18->Street_10->Avenue_16
9546.9000 A619 2000000 3 616.9000 Street_3 Avenue_16 289 N Street_3->Avenue_19->Street_10->Avenue_16
9558.6000 A662 2000000 1 37.6000 Street_6 Street_7 299 N Street_6->Street_7
9637.9000 A661 2000000 2 128.9000 Street_5 Street_1 297 N Street_5->Street_6->Street_1
9676.1000 A644 2000000 1 398.1000 Avenue_13 Avenue_19 293 N Avenue_13->Avenue_19
9693.7000 A672 2000000 1 37.7000 Street_7 Street_3 299 N Street_7->Street_3
9698.0000 A639 2000000 3 495.0000 Street_10 Avenue_14 291 N Street_10->Avenue_19->Avenue_16->Avenue_14
9734.5000 A588 2000000 3 1266.5000 Street_7 Avenue_18 278 N Street_7->Avenue_15->Avenue_17->Avenue_18
9736.0000 A666 2000000 1 156.0000 Street_6 Avenue_14 297 N Street_6->Avenue_14
9739.7000 A677 2000000 1 3.7000 Street_7 Street_2 299 N Street_7->Street_2
9745.1000 A631 2000000 2 656.1000 Street_4 Street_6 289 N Street_4->Street_8->Street_6
9750.7000 A675 2000000 1 50.7000 Avenue_13 Street_9 299 N Avenue_13->Street_9
9752.2000 A638 2000000 2 566.2000 Street_5 Avenue_13 290 N Street_5->Street_9->Avenue_13
9802.2000 A658 2000000 4 331.2000 Avenue_16 Street_8 294 N Avenue_16->Street_6->Street_3->Street_4->Street_8
9808.2000 A678 2000000 1 57.2000 Street_8 Street_1 299 N Street_8->Street_1
9853.8000 A663 2000000 3 314.8000 Avenue_18 Street_4 294 N Avenue_18->Avenue_12->Street_3->Street_4
9863.7000 A684 2000000 1 26.7000 Street_1 Street_10 299 N Street_1->Street_10
9881.4000 A584 2000000 4 1469.4000 Avenue_17 Street_3 275 N Avenue_17->Avenue_13->Avenue_20->Avenue_13->Street_3
9956.8000 A687 2000000 1 80.8000 Avenue_20 Street_1 298 N Avenue_20->Street_1
9958.3000 A646 2000000 5 649.3000 Street_10 Avenue_20 289 N Street_10->Avenue_16->Avenue_14->Street_8->Street_1->Avenue_20
9963.6000 A612 2000000 5 1130.6000 Avenue_13 Street_2 281 N Avenue_13->Avenue_14->Avenue_15->Avenue_13->Avenue_18->Street_2
9965.1000 A625 2000000 3 951.1000 Avenue_15 Street_2 284 N Avenue_15->Avenue_13->Avenue_18->Street_2
9997.1000 A691 2000000 1 53.1000 Avenue_16 Avenue_15 299 N Avenue_16->Avenue_15
9999.2000 A681 2000000 2 204.2000 Avenue_13 Avenue_20 296 N Avenue_13->Avenue_18->Avenue_20
10015.7000 A670 2000000 1 384.7000 Street_7 Street_9 293 N Street_7->Street_9
10017.2000 A683 2000000 1 195.2000 Street_9 Street_7 296 N Street_9->Street_7
10028.8000 A671 2000000 3 382.8000 Avenue_13 Street_4 293 N Avenue_13->Avenue_18->Street_10->Street_4
10076.5000 A685 2000000 2 229.5000 Avenue_18 Street_3 296 N Avenue_18->Avenue_20->Street_3
10118.0000 A673 2000000 1 451.0000 Street_3 Street_10 292 N Street_3->Street_10
10128.8000 A647 2000000 3 807.8000 Avenue_13 Street_8 286 N Avenue_13->Avenue_18->Street_10->Street_8
10161.1000 A694 2000000 1 176.1000 Street_4 Street_9 297 N Street_4->Street_9
10201.6000 A657 2000000 5 740.6000 Street_8 Avenue_17 287 N Street_8->Street_5->Street_2->Avenue_20->Street_4->Avenue_17
10217.6000 A679 2000000 2 456.6000 Avenue_20 Avenue_19 292 N Avenue_20->Avenue_17->Avenue_19
10219.0000 A680 2000000 3 441.0000 Avenue_12 Street_7 292 N Avenue_12->Street_3->Street_5->Street_7
10224.4000 A682 2000000 1 417.4000 Avenue_12 Avenue_18 293 N Avenue_12->Avenue_18
10240.7000 A659 2000000 2 757.7000 Avenue_11 Street_1 287 N Avenue_11->Avenue_17->Street_1
10246.3000 A692 2000000 1 291.3000 Street_5 Street_2 295 N Street_5->Street_2
10274.2000 A548 2000000 9 2391.2000 Avenue_11 Street_8 260 N Avenue_11->Avenue_17->Avenue_13->Avenue_20->Avenue_13->Avenue_14->Avenue_20->Street_7->Street_2->Street_8
10353.5000 A697 2000000 2 322.5000 Street_6 Avenue_12 294 N Street_6->Avenue_19->Avenue_12
10386.2000 A698 2000000 1 336.2000 Street_9 Avenue_14 294 N Street_9->Avenue_14
10401.4000 A589 2000000 6 1915.4000 Street_5 Avenue_13 268 N Street_5->Street_9->Avenue_18->Avenue_11->Avenue_17->Avenue_19->Avenue_13
10402.9000 A660 2000000 4 908.9000 Avenue_18 Avenue_19 284 N Avenue_18->Avenue_20->Avenue_15->Avenue_13->Avenue_19
10408.3000 A703 2000000 1 280.3000 Street_9 Street_1 295 N Street_9->Street_1
10433.1000 A711 2000000 2 193.1000 Avenue_14 Avenue_15 296 N Avenue_14->Avenue_17->Avenue_15
10434.6000 A695 2000000 2 432.6000 Street_10 Avenue_15 292 N Street_10->Avenue_17->Avenue_15
10496.9000 A665 2000000 4 929.9000 Avenue_18 Avenue_14 284 N Avenue_18->Avenue_20->Avenue_15->Avenue_13->Avenue_14
10514.9000 A651 2000000 3 1134.9000 Street_5 Station1_0 281 N Street_5->Street_9->Street_8->Station1_0
10516.4000 A712 2000000 2 266.4000 Street_3 Station1_0 295 N Street_3->Street_8->Station1_0
10571.1000 A640 2000000 4 1356.1000 Avenue_19 Street_9 277 N Avenue_19->Avenue_12->Avenue_18->Avenue_11->Street_9
10681.5000 A735 2000000 2 91.5000 Avenue_17 Street_5 298 N Avenue_17->Street_9->Street_5
10688.5000 A723 2000000 2 274.5000 Street_3 Street_1 295 N Street_3->Street_2->Street_1
10744.0000 A693 2000000 5 773.0000 Street_3 Avenue_11 287 N Street_3->Street_8->Street_4->Street_7->Street_10->Avenue_11
10804.7000 A689 2000000 4 894.7000 Avenue_15 Street_6 285 N Avenue_15->Avenue_11->Avenue_18->Street_3->Street_6
10827.6000 A734 2000000 1 247.6000 Street_6 Street_1 295 N Street_6->Street_1
10906.5000 A721 2000000 4 525.5000 Avenue_17 Avenue_20 291 N Avenue_17->Avenue_15->Street_9->Street_6->Avenue_20
10916.1000 A757 2000000 1 4.1000 Street_3 Street_8 299 N Street_3->Street_8
