# time  ID  size  fromHost  toHost  TTL  isResponse
30683.0000 A2130 2000000 Avenue_16 Avenue_17 300 N 
30693.0000 A2131 2000000 Street_8 Street_6 300 N 
30705.0000 A2132 2000000 Street_7 Avenue_11 300 N 
30724.0000 A2133 2000000 Street_2 Avenue_20 300 N 
30734.0000 A2134 2000000 Street_5 Avenue_15 300 N 
30745.0000 A2135 2000000 Avenue_20 Street_8 300 N 
30759.0000 A2136 2000000 Avenue_16 Avenue_18 300 N 
30775.0000 A2137 2000000 Avenue_12 Avenue_11 300 N 
30791.0000 A2138 2000000 Street_1 Avenue_11 300 N 
30804.0000 A2139 2000000 Street_6 Street_5 300 N 
30814.0000 A2140 2000000 Avenue_19 Street_1 300 N 
30830.0000 A2141 2000000 Street_2 Avenue_13 300 N 
30840.0000 A2142 2000000 Avenue_19 Street_7 300 N 
30852.0000 A2143 2000000 Avenue_15 Street_6 300 N 
30863.0000 A2144 2000000 Street_2 Avenue_14 300 N 
30873.0000 A2145 2000000 Street_5 Street_9 300 N 
30891.0000 A2146 2000000 Street_3 Avenue_19 300 N 
30904.0000 A2147 2000000 Avenue_17 Avenue_15 300 N 
30914.0000 A2148 2000000 Avenue_16 Avenue_13 300 N 
30930.0000 A2149 2000000 Avenue_11 Avenue_12 300 N 
30949.0000 A2150 2000000 Avenue_17 Street_4 300 N 
30963.0000 A2151 2000000 Avenue_18 Street_5 300 N 
30981.0000 A2152 2000000 Street_6 Avenue_13 300 N 
30995.0000 A2153 2000000 Street_9 Avenue_20 300 N 
31008.0000 A2154 2000000 Avenue_20 Street_10 300 N 
31022.0000 A2155 2000000 Avenue_13 Station1_0 300 N 
31035.0000 A2156 2000000 Street_5 Station1_0 300 N 
31054.0000 A2157 2000000 Avenue_16 Avenue_15 300 N 
31073.0000 A2158 2000000 Avenue_18 Avenue_15 300 N 
31084.0000 A2159 2000000 Avenue_16 Station1_0 300 N 
31095.0000 A2160 2000000 Street_4 Avenue_13 300 N 
31109.0000 A2161 2000000 Avenue_16 Avenue_14 300 N 
31120.0000 A2162 2000000 Street_2 Avenue_17 300 N 
31134.0000 A2163 2000000 Avenue_20 Street_10 300 N 
31150.0000 A2164 2000000 Street_7 Street_6 300 N 
31167.0000 A2165 2000000 Avenue_13 Street_9 300 N 
31178.0000 A2166 2000000 Street_6 Avenue_18 300 N 
31197.0000 A2167 2000000 Avenue_14 Avenue_20 300 N 
31207.0000 A2168 2000000 Street_2 Avenue_15 300 N 
31223.0000 A2169 2000000 Avenue_20 Avenue_18 300 N 
31241.0000 A2170 2000000 Street_10 Avenue_11 300 N 
31260.0000 A2171 2000000 Street_9 Avenue_13 300 N 
31276.0000 A2172 2000000 Avenue_17 Street_1 300 N 
31287.0000 A2173 2000000 Avenue_13 Avenue_20 300 N 
31298.0000 A2174 2000000 Avenue_13 Avenue_12 300 N 
31309.0000 A2175 2000000 Street_5 Street_3 300 N 
31321.0000 A2176 2000000 Avenue_14 Avenue_11 300 N 
31338.0000 A2177 2000000 Street_7 Avenue_12 300 N 
31353.0000 A2178 2000000 Street_9 Avenue_17 300 N 
31369.0000 A2179 2000000 Street_5 Street_10 300 N 
31383.0000 A2180 2000000 Street_9 Street_8 300 N 
31401.0000 A2181 2000000 Street_10 Street_3 300 N 
31416.0000 A2182 2000000 Avenue_17 Avenue_19 300 N 
31431.0000 A2183 2000000 Street_7 Street_5 300 N 
31446.0000 A2184 2000000 Avenue_14 Street_4 300 N 
31464.0000 A2185 2000000 Street_7 Street_3 300 N 
31482.0000 A2186 2000000 Street_9 Avenue_11 300 N 
31494.0000 A2187 2000000 Avenue_11 Avenue_20 300 N 
31507.0000 A2188 2000000 Avenue_12 Street_3 300 N 
31520.0000 A2189 2000000 Street_2 Avenue_12 300 N 
31530.0000 A2190 2000000 Avenue_12 Avenue_13 300 N 
31542.0000 A2191 2000000 Street_3 Street_7 300 N 
31557.0000 A2192 2000000 Street_5 Street_10 300 N 
31570.0000 A2193 2000000 Avenue_14 Street_9 300 N 
31586.0000 A2194 2000000 Street_7 Avenue_11 300 N 
31597.0000 A2195 2000000 Street_7 Street_8 300 N 
31613.0000 A2196 2000000 Avenue_13 Station1_0 300 N 
31628.0000 A2197 2000000 Street_8 Avenue_11 300 N 
31641.0000 A2198 2000000 Street_7 Street_5 300 N 
31660.0000 A2199 2000000 Street_7 Street_1 300 N 
31671.0000 A2200 2000000 Avenue_11 Avenue_15 300 N 
31690.0000 A2201 2000000 Avenue_18 Avenue_19 300 N 
31707.0000 A2202 2000000 Street_4 Street_9 300 N 
31717.0000 A2203 2000000 Avenue_14 Avenue_12 300 N 
31728.0000 A2204 2000000 Street_9 Avenue_14 300 N 
31744.0000 A2205 2000000 Station1_0 Street_9 300 N 
31761.0000 A2206 2000000 Street_4 Avenue_19 300 N 
31771.0000 A2207 2000000 Avenue_17 Avenue_11 300 N 
31781.0000 A2208 2000000 Street_10 Street_2 300 N 
31795.0000 A2209 2000000 Avenue_11 Street_9 300 N 
31812.0000 A2210 2000000 Avenue_20 Street_3 300 N 
31825.0000 A2211 2000000 Avenue_18 Street_2 300 N 
31841.0000 A2212 2000000 Street_2 Street_3 300 N 
31860.0000 A2213 2000000 Street_4 Avenue_14 300 N 
31872.0000 A2214 2000000 Avenue_12 Avenue_14 300 N 
31888.0000 A2215 2000000 Street_8 Street_5 300 N 
31905.0000 A2216 2000000 Avenue_20 Street_8 300 N 
31923.0000 A2217 2000000 Street_3 Station1_0 300 N 
31942.0000 A2218 2000000 Avenue_13 Street_8 300 N 
31961.0000 A2219 2000000 Avenue_17 Street_4 300 N 
31978.0000 A2220 2000000 Street_5 Street_9 300 N 
31992.0000 A2221 2000000 Avenue_14 Avenue_20 300 N 
32009.0000 A2222 2000000 Station1_0 Avenue_16 300 N 
32023.0000 A2223 2000000 Avenue_15 Street_7 300 N 
32040.0000 A2224 2000000 Avenue_15 Street_8 300 N 
32058.0000 A2225 2000000 Street_6 Station1_0 300 N 
32068.0000 A2226 2000000 Street_4 Street_7 300 N 
32087.0000 A2227 2000000 Avenue_11 Street_2 300 N 
32097.0000 A2228 2000000 Station1_0 Street_5 300 N 
32107.0000 A2229 2000000 Street_5 Street_9 300 N 
32121.0000 A2230 2000000 Avenue_13 Street_5 300 N 
32133.0000 A2231 2000000 Street_4 Street_6 300 N 
32149.0000 A2232 2000000 Avenue_12 Station1_0 300 N 
32160.0000 A2233 2000000 Avenue_15 Avenue_17 300 N 
32172.0000 A2234 2000000 Street_7 Avenue_12 300 N 
32184.0000 A2235 2000000 Avenue_14 Street_5 300 N 
32198.0000 A2236 2000000 Street_5 Avenue_15 300 N 
32214.0000 A2237 2000000 Street_2 Avenue_15 300 N 
32228.0000 A2238 2000000 Avenue_12 Avenue_19 300 N 
32238.0000 A2239 2000000 Avenue_16 Avenue_15 300 N 
32257.0000 A2240 2000000 Street_1 Street_6 300 N 
32272.0000 A2241 2000000 Street_3 Street_1 300 N 
32291.0000 A2242 2000000 Avenue_20 Avenue_12 300 N 
32304.0000 A2243 2000000 Street_1 Avenue_15 300 N 
32317.0000 A2244 2000000 Street_6 Street_10 300 N 
32335.0000 A2245 2000000 Avenue_14 Street_5 300 N 
32351.0000 A2246 2000000 Station1_0 Avenue_13 300 N 
32369.0000 A2247 2000000 Street_9 Street_4 300 N 
32384.0000 A2248 2000000 Avenue_18 Street_5 300 N 
32400.0000 A2249 2000000 Avenue_12 Street_3 300 N 
32413.0000 A2250 2000000 Street_4 Avenue_14 300 N 
32423.0000 A2251 2000000 Avenue_12 Street_4 300 N 
32441.0000 A2252 2000000 Avenue_14 Street_8 300 N 
32459.0000 A2253 2000000 Street_9 Street_3 300 N 
32469.0000 A2254 2000000 Street_8 Street_5 300 N 
32487.0000 A2255 2000000 Street_1 Street_4 300 N 
32497.0000 A2256 2000000 Avenue_19 Street_3 300 N 
32515.0000 A2257 2000000 Avenue_17 Street_5 300 N 
32525.0000 A2258 2000000 Avenue_16 Avenue_11 300 N 
32540.0000 A2259 2000000 Street_9 Avenue_14 300 N 
32553.0000 A2260 2000000 Avenue_17 Avenue_13 300 N 
32567.0000 A2261 2000000 Street_3 Street_2 300 N 
32585.0000 A2262 2000000 Avenue_19 Avenue_14 300 N 
32597.0000 A2263 2000000 Avenue_16 Street_3 300 N 
32612.0000 A2264 2000000 Street_4 Street_1 300 N 
32622.0000 A2265 2000000 Avenue_14 Avenue_16 300 N 
32639.0000 A2266 2000000 Street_2 Avenue_11 300 N 
32653.0000 A2267 2000000 Street_3 Avenue_19 300 N 
32666.0000 A2268 2000000 Street_10 Street_4 300 N 
32684.0000 A2269 2000000 Street_2 Street_8 300 N 
32694.0000 A2270 2000000 Street_9 Street_10 300 N 
32707.0000 A2271 2000000 Avenue_12 Avenue_15 300 N 
32721.0000 A2272 2000000 Street_3 Avenue_11 300 N 
32733.0000 A2273 2000000 Avenue_13 Street_7 300 N 
32750.0000 A2274 2000000 Station1_0 Avenue_16 300 N 
32766.0000 A2275 2000000 Street_1 Street_5 300 N 
32784.0000 A2276 2000000 Avenue_17 Street_1 300 N 
32800.0000 A2277 2000000 Street_1 Street_5 300 N 
32810.0000 A2278 2000000 Avenue_15 Street_6 300 N 
32827.0000 A2279 2000000 Street_1 Street_6 300 N 
32839.0000 A2280 2000000 Street_5 Avenue_14 300 N 
32855.0000 A2281 2000000 Avenue_12 Avenue_16 300 N 
32869.0000 A2282 2000000 Avenue_14 Avenue_16 300 N 
32879.0000 A2283 2000000 Avenue_12 Avenue_13 300 N 
32895.0000 A2284 2000000 Street_5 Avenue_14 300 N 
32910.0000 A2285 2000000 Avenue_15 Avenue_18 300 N 
32928.0000 A2286 2000000 Avenue_20 Avenue_12 300 N 
32938.0000 A2287 2000000 Street_10 Avenue_19 300 N 
32949.0000 A2288 2000000 Street_9 Street_10 300 N 
32968.0000 A2289 2000000 Avenue_20 Avenue_17 300 N 
32986.0000 A2290 2000000 Avenue_19 Station1_0 300 N 
33005.0000 A2291 2000000 Street_7 Avenue_19 300 N 
33023.0000 A2292 2000000 Avenue_19 Street_3 300 N 
33035.0000 A2293 2000000 Station1_0 Avenue_19 300 N 
33053.0000 A2294 2000000 Station1_0 Avenue_20 300 N 
33066.0000 A2295 2000000 Street_6 Street_7 300 N 
33085.0000 A2296 2000000 Street_4 Street_5 300 N 
33102.0000 A2297 2000000 Avenue_17 Street_2 300 N 
33112.0000 A2298 2000000 Street_2 Street_7 300 N 
33128.0000 A2299 2000000 Avenue_20 Street_8 300 N 
33139.0000 A2300 2000000 Avenue_14 Avenue_19 300 N 
33153.0000 A2301 2000000 Avenue_12 Street_10 300 N 
33165.0000 A2302 2000000 Street_3 Street_2 300 N 
33175.0000 A2303 2000000 Street_9 Avenue_17 300 N 
33188.0000 A2304 2000000 Avenue_12 Street_7 300 N 
33206.0000 A2305 2000000 Street_1 Street_6 300 N 
33221.0000 A2306 2000000 Avenue_20 Avenue_18 300 N 
33233.0000 A2307 2000000 Street_7 Avenue_16 300 N 
33244.0000 A2308 2000000 Avenue_15 Avenue_14 300 N 
33260.0000 A2309 2000000 Avenue_16 Street_8 300 N 
33270.0000 A2310 2000000 Avenue_20 Avenue_16 300 N 
33282.0000 A2311 2000000 Avenue_15 Street_6 300 N 
33292.0000 A2312 2000000 Avenue_16 Avenue_15 300 N 
33309.0000 A2313 2000000 Street_8 Avenue_13 300 N 
33323.0000 A2314 2000000 Avenue_16 Avenue_19 300 N 
33336.0000 A2315 2000000 Avenue_20 Avenue_19 300 N 
33355.0000 A2316 2000000 Street_3 Street_6 300 N 
33370.0000 A2317 2000000 Avenue_20 Avenue_17 300 N 
33383.0000 A2318 2000000 Street_10 Station1_0 300 N 
33393.0000 A2319 2000000 Street_10 Street_3 300 N 
33409.0000 A2320 2000000 Avenue_15 Street_2 300 N 
33420.0000 A2321 2000000 Street_5 Street_1 300 N 
33433.0000 A2322 2000000 Street_4 Street_6 300 N 
33445.0000 A2323 2000000 Street_3 Avenue_15 300 N 
33463.0000 A2324 2000000 Street_5 Avenue_12 300 N 
33477.0000 A2325 2000000 Street_5 Avenue_18 300 N 
33489.0000 A2326 2000000 Avenue_16 Avenue_18 300 N 
33500.0000 A2327 2000000 Street_6 Avenue_18 300 N 
33512.0000 A2328 2000000 Avenue_13 Avenue_16 300 N 
33531.0000 A2329 2000000 Avenue_17 Avenue_18 300 N 
33548.0000 A2330 2000000 Street_9 Avenue_19 300 N 
33567.0000 A2331 2000000 Street_3 Street_8 300 N 
33580.0000 A2332 2000000 Avenue_11 Avenue_13 300 N 
33599.0000 A2333 2000000 Street_5 Avenue_14 300 N 
33612.0000 A2334 2000000 Avenue_20 Avenue_19 300 N 
33623.0000 A2335 2000000 Avenue_13 Street_8 300 N 
33641.0000 A2336 2000000 Avenue_20 Street_3 300 N 
33658.0000 A2337 2000000 Street_8 Street_2 300 N 
33675.0000 A2338 2000000 Street_8 Street_5 300 N 
33694.0000 A2339 2000000 Avenue_17 Avenue_20 300 N 
33712.0000 A2340 2000000 Street_5 Avenue_16 300 N 
33722.0000 A2341 2000000 Avenue_19 Street_7 300 N 
33740.0000 A2342 2000000 Street_6 Avenue_14 300 N 
33755.0000 A2343 2000000 Avenue_20 Street_6 300 N 
33773.0000 A2344 2000000 Street_10 Street_6 300 N 
33783.0000 A2345 2000000 Avenue_18 Street_2 300 N 
33798.0000 A2346 2000000 Street_10 Street_4 300 N 
33810.0000 A2347 2000000 Street_2 Street_6 300 N 
33826.0000 A2348 2000000 Avenue_19 Avenue_11 300 N 
33845.0000 A2349 2000000 Street_6 Avenue_11 300 N 
33859.0000 A2350 2000000 Street_5 Street_8 300 N 
33869.0000 A2351 2000000 Avenue_18 Street_6 300 N 
33883.0000 A2352 2000000 Avenue_19 Street_8 300 N 
33895.0000 A2353 2000000 Street_3 Avenue_11 300 N 
33910.0000 A2354 2000000 Street_4 Avenue_18 300 N 
33927.0000 A2355 2000000 Street_1 Station1_0 300 N 
33944.0000 A2356 2000000 Street_9 Avenue_20 300 N 
33956.0000 A2357 2000000 Avenue_18 Street_10 300 N 
33973.0000 A2358 2000000 Street_10 Street_9 300 N 
33988.0000 A2359 2000000 Street_1 Street_2 300 N 
34004.0000 A2360 2000000 Avenue_20 Station1_0 300 N 
34015.0000 A2361 2000000 Street_6 Avenue_17 300 N 
34034.0000 A2362 2000000 Avenue_20 Street_3 300 N 
34046.0000 A2363 2000000 Street_10 Avenue_12 300 N 
34065.0000 A2364 2000000 Street_7 Street_6 300 N 
34079.0000 A2365 2000000 Street_7 Avenue_18 300 N 
34097.0000 A2366 2000000 Avenue_14 Avenue_11 300 N 
34115.0000 A2367 2000000 Avenue_14 Avenue_13 300 N 
34126.0000 A2368 2000000 Street_2 Street_10 300 N 
34142.0000 A2369 2000000 Avenue_18 Street_3 300 N 
34153.0000 A2370 2000000 Street_9 Avenue_15 300 N 
34167.0000 A2371 2000000 Street_5 Street_2 300 N 
34180.0000 A2372 2000000 Avenue_17 Avenue_20 300 N 
34199.0000 A2373 2000000 Street_1 Street_8 300 N 
34215.0000 A2374 2000000 Street_10 Station1_0 300 N 
34228.0000 A2375 2000000 Station1_0 Avenue_13 300 N 
34241.0000 A2376 2000000 Street_3 Avenue_12 300 N 
34251.0000 A2377 2000000 Avenue_13 Street_5 300 N 
34262.0000 A2378 2000000 Street_10 Avenue_20 300 N 
34273.0000 A2379 2000000 Avenue_20 Street_8 300 N 
34289.0000 A2380 2000000 Street_2 Street_6 300 N 
34300.0000 A2381 2000000 Street_4 Avenue_17 300 N 
34312.0000 A2382 2000000 Street_8 Avenue_16 300 N 
34329.0000 A2383 2000000 Street_10 Street_3 300 N 
34345.0000 A2384 2000000 Street_10 Avenue_14 300 N 
34364.0000 A2385 2000000 Avenue_13 Street_2 300 N 
34375.0000 A2386 2000000 Street_7 Street_1 300 N 
34385.0000 A2387 2000000 Street_4 Street_6 300 N 
34395.0000 A2388 2000000 Avenue_14 Avenue_13 300 N 
34408.0000 A2389 2000000 Avenue_13 Avenue_14 300 N 
34425.0000 A2390 2000000 Street_4 Avenue_17 300 N 
34442.0000 A2391 2000000 Avenue_17 Avenue_20 300 N 
34454.0000 A2392 2000000 Street_9 Avenue_13 300 N 
34469.0000 A2393 2000000 Avenue_18 Street_8 300 N 
34488.0000 A2394 2000000 Avenue_13 Street_3 300 N 
34501.0000 A2395 2000000 Avenue_15 Avenue_12 300 N 
34511.0000 A2396 2000000 Street_7 Street_10 300 N 
34526.0000 A2397 2000000 Avenue_11 Avenue_17 300 N 
34545.0000 A2398 2000000 Street_4 Avenue_14 300 N 
34559.0000 A2399 2000000 Avenue_20 Avenue_16 300 N 
34573.0000 A2400 2000000 Station1_0 Avenue_13 300 N 
34587.0000 A2401 2000000 Street_1 Street_8 300 N 
34603.0000 A2402 2000000 Street_1 Street_8 300 N 
34613.0000 A2403 2000000 Avenue_12 Street_4 300 N 
34630.0000 A2404 2000000 Avenue_17 Avenue_14 300 N 
34641.0000 A2405 2000000 Street_6 Street_2 300 N 
34652.0000 A2406 2000000 Avenue_11 Avenue_12 300 N 
34662.0000 A2407 2000000 Street_5 Street_3 300 N 
34672.0000 A2408 2000000 Avenue_15 Street_10 300 N 
34682.0000 A2409 2000000 Street_10 Street_3 300 N 
34692.0000 A2410 2000000 Street_6 Avenue_20 300 N 
34702.0000 A2411 2000000 Street_7 Avenue_19 300 N 
34712.0000 A2412 2000000 Avenue_19 Street_5 300 N 
34723.0000 A2413 2000000 Avenue_15 Avenue_17 300 N 
34740.0000 A2414 2000000 Street_8 Street_5 300 N 
34755.0000 A2415 2000000 Street_4 Street_10 300 N 
34774.0000 A2416 2000000 Avenue_13 Avenue_12 300 N 
34790.0000 A2417 2000000 Station1_0 Street_5 300 N 
34809.0000 A2418 2000000 Street_1 Avenue_20 300 N 
34819.0000 A2419 2000000 Street_5 Avenue_18 300 N 
34838.0000 A2420 2000000 Street_9 Street_10 300 N 
34857.0000 A2421 2000000 Street_7 Street_4 300 N 
34870.0000 A2422 2000000 Street_9 Avenue_16 300 N 
34888.0000 A2423 2000000 Avenue_19 Street_5 300 N 
34899.0000 A2424 2000000 Street_10 Street_1 300 N 
34909.0000 A2425 2000000 Avenue_12 Avenue_14 300 N 
34919.0000 A2426 2000000 Avenue_18 Street_6 300 N 
34936.0000 A2427 2000000 Street_8 Avenue_16 300 N 
34952.0000 A2428 2000000 Avenue_19 Street_5 300 N 
34970.0000 A2429 2000000 Street_6 Avenue_14 300 N 
34989.0000 A2430 2000000 Avenue_15 Avenue_12 300 N 
35003.0000 A2431 2000000 Avenue_18 Station1_0 300 N 
35019.0000 A2432 2000000 Avenue_16 Avenue_13 300 N 
35032.0000 A2433 2000000 Street_5 Street_1 300 N 
35049.0000 A2434 2000000 Street_1 Avenue_15 300 N 
35063.0000 A2435 2000000 Avenue_20 Avenue_16 300 N 
35077.0000 A2436 2000000 Street_2 Avenue_12 300 N 
35092.0000 A2437 2000000 Street_3 Avenue_20 300 N 
35103.0000 A2438 2000000 Street_1 Street_5 300 N 
35121.0000 A2439 2000000 Avenue_17 Street_5 300 N 
35133.0000 A2440 2000000 Avenue_13 Avenue_18 300 N 
35144.0000 A2441 2000000 Street_5 Avenue_11 300 N 
35155.0000 A2442 2000000 Avenue_14 Street_4 300 N 
35173.0000 A2443 2000000 Street_3 Station1_0 300 N 
35184.0000 A2444 2000000 Avenue_12 Street_10 300 N 
35197.0000 A2445 2000000 Street_10 Street_7 300 N 
35208.0000 A2446 2000000 Avenue_11 Street_10 300 N 
35225.0000 A2447 2000000 Avenue_12 Avenue_15 300 N 
35244.0000 A2448 2000000 Street_7 Avenue_19 300 N 
35256.0000 A2449 2000000 Street_7 Avenue_20 300 N 
35271.0000 A2450 2000000 Street_1 Avenue_18 300 N 
35282.0000 A2451 2000000 Street_1 Avenue_19 300 N 
35296.0000 A2452 2000000 Street_7 Avenue_17 300 N 
35314.0000 A2453 2000000 Street_5 Avenue_19 300 N 
35329.0000 A2454 2000000 Street_1 Street_5 300 N 
35340.0000 A2455 2000000 Street_1 Avenue_20 300 N 
35355.0000 A2456 2000000 Avenue_18 Avenue_17 300 N 
35371.0000 A2457 2000000 Street_3 Street_4 300 N 
35387.0000 A2458 2000000 Avenue_14 Avenue_15 300 N 
35400.0000 A2459 2000000 Avenue_15 Street_1 300 N 
35410.0000 A2460 2000000 Avenue_20 Street_10 300 N 
35422.0000 A2461 2000000 Avenue_11 Street_3 300 N 
35432.0000 A2462 2000000 Avenue_16 Street_1 300 N 
35446.0000 A2463 2000000 Avenue_19 Street_4 300 N 
35465.0000 A2464 2000000 Street_8 Street_1 300 N 
35477.0000 A2465 2000000 Avenue_11 Station1_0 300 N 
35496.0000 A2466 2000000 Avenue_12 Street_9 300 N 
35514.0000 A2467 2000000 Street_7 Station1_0 300 N 
35525.0000 A2468 2000000 Avenue_18 Street_5 300 N 
35537.0000 A2469 2000000 Avenue_18 Avenue_20 300 N 
35556.0000 A2470 2000000 Avenue_18 Avenue_15 300 N 
35566.0000 A2471 2000000 Street_9 Avenue_13 300 N 
35577.0000 A2472 2000000 Avenue_14 Station1_0 300 N 
35587.0000 A2473 2000000 Street_1 Avenue_18 300 N 
35606.0000 A2474 2000000 Street_7 Avenue_13 300 N 
35623.0000 A2475 2000000 Street_1 Station1_0 300 N 
35642.0000 A2476 2000000 Street_4 Avenue_12 300 N 
35654.0000 A2477 2000000 Street_3 Street_5 300 N 
35672.0000 A2478 2000000 Avenue_18 Avenue_11 300 N 
35687.0000 A2479 2000000 Street_4 Street_1 300 N 
35697.0000 A2480 2000000 Avenue_18 Street_7 300 N 
35713.0000 A2481 2000000 Avenue_15 Avenue_19 300 N 
35727.0000 A2482 2000000 Street_4 Station1_0 300 N 
35740.0000 A2483 2000000 Avenue_12 Avenue_14 300 N 
35750.0000 A2484 2000000 Avenue_14 Street_2 300 N 
35765.0000 A2485 2000000 Avenue_11 Street_10 300 N 
35779.0000 A2486 2000000 Street_6 Avenue_14 300 N 
35789.0000 A2487 2000000 Street_6 Street_1 300 N 
35800.0000 A2488 2000000 Avenue_11 Avenue_12 300 N 
35819.0000 A2489 2000000 Avenue_11 Street_2 300 N 
35835.0000 A2490 2000000 Street_2 Avenue_11 300 N 
35852.0000 A2491 2000000 Street_3 Avenue_15 300 N 
35864.0000 A2492 2000000 Street_10 Avenue_14 300 N 
35881.0000 A2493 2000000 Street_7 Avenue_17 300 N 
35899.0000 A2494 2000000 Street_4 Avenue_11 300 N 
35918.0000 A2495 2000000 Station1_0 Street_4 300 N 
35932.0000 A2496 2000000 Street_8 Street_5 300 N 
35950.0000 A2497 2000000 Street_7 Street_3 300 N 
35962.0000 A2498 2000000 Street_6 Street_2 300 N 
35980.0000 A2499 2000000 Avenue_20 Station1_0 300 N 
35993.0000 A2500 2000000 Street_4 Avenue_11 300 N 
36012.0000 A2501 2000000 Street_1 Street_7 300 N 
36029.0000 A2502 2000000 Avenue_13 Street_10 300 N 
36039.0000 A2503 2000000 Avenue_14 Avenue_18 300 N 
36055.0000 A2504 2000000 Street_9 Street_6 300 N 
36070.0000 A2505 2000000 Street_3 Street_1 300 N 
36083.0000 A2506 2000000 Station1_0 Avenue_18 300 N 
36097.0000 A2507 2000000 Street_7 Avenue_12 300 N 
36108.0000 A2508 2000000 Avenue_13 Street_4 300 N 
36120.0000 A2509 2000000 Street_9 Avenue_11 300 N 
36139.0000 A2510 2000000 Avenue_12 Avenue_16 300 N 
36151.0000 A2511 2000000 Avenue_18 Street_2 300 N 
36169.0000 A2512 2000000 Street_8 Street_4 300 N 
36185.0000 A2513 2000000 Street_3 Avenue_13 300 N 
36195.0000 A2514 2000000 Street_10 Station1_0 300 N 
36206.0000 A2515 2000000 Street_3 Avenue_20 300 N 
36218.0000 A2516 2000000 Avenue_13 Avenue_12 300 N 
36235.0000 A2517 2000000 Street_6 Street_7 300 N 
36246.0000 A2518 2000000 Avenue_14 Street_5 300 N 
36260.0000 A2519 2000000 Avenue_18 Street_9 300 N 
36270.0000 A2520 2000000 Avenue_18 Avenue_13 300 N 
36280.0000 A2521 2000000 Street_10 Avenue_17 300 N 
36290.0000 A2522 2000000 Avenue_17 Avenue_11 300 N 
36306.0000 A2523 2000000 Avenue_13 Street_4 300 N 
36320.0000 A2524 2000000 Street_7 Avenue_16 300 N 
36332.0000 A2525 2000000 Avenue_20 Street_2 300 N 
36345.0000 A2526 2000000 Station1_0 Street_7 300 N 
36356.0000 A2527 2000000 Street_6 Street_5 300 N 
36370.0000 A2528 2000000 Street_9 Avenue_17 300 N 
36388.0000 A2529 2000000 Avenue_15 Street_5 300 N 
36401.0000 A2530 2000000 Street_9 Street_8 300 N 
36413.0000 A2531 2000000 Avenue_16 Street_4 300 N 
36424.0000 A2532 2000000 Street_3 Avenue_14 300 N 
36439.0000 A2533 2000000 Avenue_15 Avenue_12 300 N 
36449.0000 A2534 2000000 Street_2 Avenue_14 300 N 
36464.0000 A2535 2000000 Street_4 Avenue_19 300 N 
36482.0000 A2536 2000000 Avenue_11 Avenue_17 300 N 
36501.0000 A2537 2000000 Avenue_14 Street_8 300 N 
36515.0000 A2538 2000000 Avenue_18 Avenue_19 300 N 
36532.0000 A2539 2000000 Avenue_12 Avenue_15 300 N 
36546.0000 A2540 2000000 Avenue_18 Street_1 300 N 
36559.0000 A2541 2000000 Avenue_17 Avenue_16 300 N 
36572.0000 A2542 2000000 Avenue_14 Street_3 300 N 
36586.0000 A2543 2000000 Street_8 Avenue_20 300 N 
36601.0000 A2544 2000000 Avenue_13 Avenue_20 300 N 
36615.0000 A2545 2000000 Avenue_19 Street_7 300 N 
36627.0000 A2546 2000000 Street_10 Street_2 300 N 
36646.0000 A2547 2000000 Street_5 Avenue_19 300 N 
36663.0000 A2548 2000000 Avenue_20 Avenue_12 300 N 
36673.0000 A2549 2000000 Avenue_11 Street_9 300 N 
36692.0000 A2550 2000000 Street_4 Avenue_13 300 N 
36704.0000 A2551 2000000 Street_2 Street_9 300 N 
36723.0000 A2552 2000000 Street_8 Street_5 300 N 
36735.0000 A2553 2000000 Street_1 Avenue_19 300 N 
36747.0000 A2554 2000000 Street_6 Avenue_19 300 N 
36758.0000 A2555 2000000 Avenue_14 Street_4 300 N 
36774.0000 A2556 2000000 Avenue_18 Street_4 300 N 
